,Equity Name,Trade,Entry Time,Entry Price,Exit Time,Exit Price,Quantity,Position Size,PNL,% PNL,Exit Type,Holding Period
305,HDFCBANK.NS,Long Closed,1996-11-06,3.8,1997-09-04,7.0,13175.0,49999.126,42160.0,84.321,Exit Trigger,302 days
306,HDFCBANK.NS,Long Closed,1997-10-15,7.12,1997-12-01,7.01,7022.0,49996.639,-772.42,-1.545,Exit Trigger,47 days
307,HDFCBANK.NS,Long Closed,1998-01-02,8.15,1998-02-06,6.7,6134.0,49992.098,-8894.3,-17.791,Exit Trigger,35 days
308,HDFCBANK.NS,Long Closed,1998-03-23,7.49,1998-05-25,7.14,6671.0,49999.144,-2334.85,-4.67,Exit Trigger,63 days
309,HDFCBANK.NS,Long Closed,1998-08-04,6.2,1998-08-18,6.09,8064.0,49996.798,-887.04,-1.774,Exit Trigger,14 days
310,HDFCBANK.NS,Long Closed,1998-09-23,6.99,1998-10-21,5.14,7147.0,49993.264,-13221.95,-26.447,Exit Trigger,28 days
311,HDFCBANK.NS,Long Closed,1999-01-04,5.51,1999-02-15,5.24,9074.0,49997.742,-2449.98,-4.9,Exit Trigger,42 days
312,HDFCBANK.NS,Long Closed,1999-03-24,6.0,1999-11-15,9.3,8333.0,49998.0,27498.9,55.0,Exit Trigger,236 days
313,HDFCBANK.NS,Long Closed,1999-12-03,14.0,2000-04-17,22.5,3571.0,49994.0,30353.5,60.714,Exit Trigger,136 days
314,HDFCBANK.NS,Long Closed,2000-05-17,26.0,2000-06-16,24.3,1923.0,49998.0,-3269.1,-6.538,Exit Trigger,30 days
315,HDFCBANK.NS,Long Closed,2000-06-27,25.5,2000-08-07,24.81,1960.0,49980.0,-1352.4,-2.706,Exit Trigger,41 days
316,HDFCBANK.NS,Long Closed,2000-10-23,24.5,2000-11-30,22.39,2040.0,49980.0,-4304.4,-8.612,Exit Trigger,38 days
317,HDFCBANK.NS,Long Closed,2001-01-17,24.9,2001-03-20,23.41,2008.0,49999.199,-2991.92,-5.984,Exit Trigger,62 days
318,HDFCBANK.NS,Long Closed,2001-05-11,23.8,2001-06-12,23.1,2100.0,49979.998,-1470.0,-2.941,Exit Trigger,32 days
319,HDFCBANK.NS,Long Closed,2001-08-03,23.49,2001-09-19,20.63,2128.0,49986.72,-6086.08,-12.175,Exit Trigger,47 days
320,HDFCBANK.NS,Long Closed,2001-11-02,22.0,2002-01-11,22.59,2272.0,49984.0,1340.48,2.682,Exit Trigger,70 days
321,HDFCBANK.NS,Long Closed,2002-01-16,24.8,2002-04-11,22.62,2016.0,49996.798,-4394.88,-8.79,Exit Trigger,85 days
322,HDFCBANK.NS,Long Closed,2002-06-21,21.85,2002-06-26,21.5,2287.0,49982.384,-800.45,-1.601,Exit Trigger,5 days
323,HDFCBANK.NS,Long Closed,2002-09-16,21.28,2002-10-18,20.27,2349.0,49986.722,-2372.49,-4.746,Exit Trigger,32 days
324,HDFCBANK.NS,Long Closed,2002-12-18,21.6,2003-03-28,22.89,2314.0,49982.401,2985.06,5.972,Exit Trigger,100 days
325,HDFCBANK.NS,Long Closed,2003-05-01,24.7,2003-10-02,28.33,2024.0,49992.802,7347.12,14.696,Exit Trigger,154 days
326,HDFCBANK.NS,Long Closed,2003-10-07,32.0,2004-02-18,37.62,1562.0,49984.0,8778.44,17.562,Exit Trigger,134 days
327,HDFCBANK.NS,Long Closed,2004-03-01,37.69,2004-04-02,38.7,1326.0,49976.938,1339.26,2.68,Exit Trigger,32 days
328,HDFCBANK.NS,Long Closed,2004-04-16,38.39,2004-05-18,28.0,1302.0,49983.779,-13527.78,-27.064,Exit Trigger,32 days
329,HDFCBANK.NS,Long Closed,2004-07-01,37.0,2004-08-23,36.1,1351.0,49987.0,-1215.9,-2.432,Exit Trigger,53 days
330,HDFCBANK.NS,Long Closed,2004-09-07,37.98,2005-04-07,56.0,1316.0,49981.679,23714.32,47.446,Exit Trigger,212 days
331,HDFCBANK.NS,Long Closed,2005-06-09,58.8,2005-09-06,64.1,850.0,49979.999,4505.0,9.014,Exit Trigger,89 days
332,HDFCBANK.NS,Long Closed,2005-09-21,73.03,2005-10-28,62.2,684.0,49952.519,-7407.72,-14.83,Exit Trigger,37 days
333,HDFCBANK.NS,Long Closed,2005-12-05,70.0,2006-06-05,76.3,714.0,49980.0,4498.2,9.0,Exit Trigger,182 days
334,HDFCBANK.NS,Long Closed,2006-07-21,71.5,2007-01-05,105.47,699.0,49978.5,23745.03,47.51,Exit Trigger,168 days
335,HDFCBANK.NS,Long Closed,2007-02-08,110.99,2007-03-01,96.0,450.0,49945.499,-6745.5,-13.506,Exit Trigger,21 days
336,HDFCBANK.NS,Long Closed,2007-04-27,98.53,2007-08-24,109.87,507.0,49952.176,5749.38,11.51,Exit Trigger,119 days
337,HDFCBANK.NS,Long Closed,2007-09-19,127.1,2008-01-25,154.4,393.0,49950.299,10728.9,21.479,Exit Trigger,128 days
338,HDFCBANK.NS,Long Closed,2008-05-05,154.0,2008-06-05,122.0,324.0,49896.0,-10368.0,-20.779,Exit Trigger,31 days
339,HDFCBANK.NS,Long Closed,2008-08-12,131.2,2008-10-14,122.5,381.0,49987.199,-3314.7,-6.631,Exit Trigger,63 days
340,HDFCBANK.NS,Long Closed,2009-01-06,104.42,2009-02-05,89.5,478.0,49910.37,-7131.76,-14.289,Exit Trigger,30 days
341,HDFCBANK.NS,Long Closed,2009-04-08,106.5,2009-07-27,145.7,469.0,49948.5,18384.8,36.808,Exit Trigger,110 days
342,HDFCBANK.NS,Long Closed,2009-09-07,146.01,2010-01-08,171.2,342.0,49933.712,8614.98,17.253,Exit Trigger,123 days
343,HDFCBANK.NS,Long Closed,2010-03-10,181.2,2010-05-27,181.5,275.0,49829.999,82.5,0.166,Exit Trigger,78 days
344,HDFCBANK.NS,Long Closed,2010-06-24,199.71,2010-11-10,240.0,250.0,49926.25,10072.5,20.175,Exit Trigger,139 days
345,HDFCBANK.NS,Long Closed,2011-03-14,217.2,2011-05-24,225.4,230.0,49955.999,1886.0,3.775,Exit Trigger,71 days
346,HDFCBANK.NS,Long Closed,2011-06-14,237.8,2011-08-17,228.02,210.0,49938.001,-2053.8,-4.113,Exit Trigger,64 days
347,HDFCBANK.NS,Long Closed,2011-10-31,241.5,2011-11-25,213.88,207.0,49990.5,-5717.34,-11.437,Exit Trigger,25 days
348,HDFCBANK.NS,Long Closed,2012-01-19,243.0,2012-04-16,264.45,205.0,49815.0,4397.25,8.827,Exit Trigger,88 days
349,HDFCBANK.NS,Long Closed,2012-04-18,266.5,2012-05-23,245.0,187.0,49835.5,-4020.5,-8.068,Exit Trigger,35 days
350,HDFCBANK.NS,Long Closed,2012-06-25,272.7,2013-01-22,329.25,183.0,49904.102,10348.65,20.737,Exit Trigger,211 days
351,HDFCBANK.NS,Long Closed,2013-04-29,344.12,2013-06-21,318.4,145.0,49898.125,-3729.4,-7.474,Exit Trigger,53 days
352,HDFCBANK.NS,Long Closed,2013-09-30,303.0,2014-01-14,334.52,165.0,49995.0,5200.8,10.403,Exit Trigger,106 days
353,HDFCBANK.NS,Long Closed,2014-01-16,342.2,2014-01-29,323.75,146.0,49961.202,-2693.7,-5.392,Exit Trigger,13 days
354,HDFCBANK.NS,Long Closed,2014-03-10,353.25,2014-08-11,400.5,141.0,49808.25,6662.25,13.376,Exit Trigger,154 days
355,HDFCBANK.NS,Long Closed,2014-09-05,426.0,2015-03-31,519.95,117.0,49842.0,10992.15,22.054,Exit Trigger,207 days
356,HDFCBANK.NS,Long Closed,2015-06-09,502.5,2015-08-27,512.5,99.0,49747.5,990.0,1.99,Exit Trigger,79 days
357,HDFCBANK.NS,Long Closed,2015-10-14,534.4,2015-12-02,545.0,93.0,49699.202,985.8,1.984,Exit Trigger,49 days
358,HDFCBANK.NS,Long Closed,2016-01-13,526.0,2016-01-19,513.6,95.0,49970.0,-1178.0,-2.357,Exit Trigger,6 days
359,HDFCBANK.NS,Long Closed,2016-03-30,529.0,2016-10-27,619.5,94.0,49726.0,8507.0,17.108,Exit Trigger,211 days
360,HDFCBANK.NS,Long Closed,2017-01-19,622.45,2017-11-20,914.5,80.0,49796.001,23364.0,46.919,Exit Trigger,305 days
361,HDFCBANK.NS,Long Closed,2017-11-27,924.5,2018-03-01,939.65,54.0,49923.0,818.1,1.639,Exit Trigger,94 days
362,HDFCBANK.NS,Long Closed,2018-04-16,960.0,2018-08-28,1044.0,52.0,49920.0,4368.0,8.75,Exit Trigger,134 days
363,HDFCBANK.NS,Long Closed,2018-11-30,1065.0,2019-02-05,1054.0,46.0,48990.0,-506.0,-1.033,Exit Trigger,67 days
364,HDFCBANK.NS,Long Closed,2019-03-13,1087.5,2019-07-25,1142.5,45.0,48937.5,2475.0,5.057,Exit Trigger,134 days
365,HDFCBANK.NS,Long Closed,2019-09-25,1249.9,2020-01-27,1235.0,40.0,49996.001,-596.0,-1.192,Exit Trigger,124 days
366,HDFCBANK.NS,Long Closed,2020-05-29,944.0,2020-08-20,1054.95,52.0,49088.0,5769.4,11.753,Exit Trigger,83 days
367,HDFCBANK.NS,Long Closed,2020-09-03,1137.25,2020-10-05,1112.0,43.0,48901.75,-1085.75,-2.22,Exit Trigger,32 days
368,HDFCBANK.NS,Long Closed,2020-10-08,1180.0,2021-03-30,1506.65,42.0,49560.0,13719.3,27.682,Exit Trigger,173 days
369,HDFCBANK.NS,Long Closed,2021-06-02,1510.0,2021-07-28,1435.05,33.0,49830.0,-2473.35,-4.964,Exit Trigger,56 days
370,HDFCBANK.NS,Long Closed,2021-08-26,1550.0,2021-11-22,1546.0,32.0,49600.0,-128.0,-0.258,Exit Trigger,88 days
371,HDFCBANK.NS,Long Closed,2022-01-21,1500.0,2022-02-15,1476.0,33.0,49500.0,-792.0,-1.6,Exit Trigger,25 days
372,HDFCBANK.NS,Long Closed,2022-02-24,1449.9,2022-02-25,1439.95,34.0,49296.601,-338.3,-0.686,Exit Trigger,1 days
373,HDFCBANK.NS,Long Closed,2022-04-07,1541.3,2022-05-05,1375.0,32.0,49321.602,-5321.6,-10.79,Exit Trigger,28 days
374,HDFCBANK.NS,Long Closed,2022-06-27,1370.0,2022-06-29,1331.25,36.0,49320.0,-1395.0,-2.828,Exit Trigger,2 days
375,HDFCBANK.NS,Long Closed,2022-07-13,1390.0,2022-10-11,1401.1,35.0,48650.0,388.5,0.799,Exit Trigger,90 days
376,HDFCBANK.NS,Long Closed,2022-11-11,1545.0,2023-01-18,1605.0,32.0,49440.0,1920.0,3.883,Exit Trigger,68 days
377,HDFCBANK.NS,Long Closed,2023-01-25,1691.4,2023-01-31,1619.7,29.0,49050.601,-2079.3,-4.239,Exit Trigger,6 days
378,HDFCBANK.NS,Long Closed,2023-02-07,1659.4,2023-03-14,1570.25,30.0,49782.001,-2674.5,-5.372,Exit Trigger,35 days
379,HDFCBANK.NS,Long Closed,2023-04-21,1669.0,2023-06-02,1612.45,29.0,48401.0,-1639.95,-3.388,Exit Trigger,42 days
380,HDFCBANK.NS,Long Closed,2023-07-10,1661.0,2023-08-21,1600.5,30.0,49830.0,-1815.0,-3.642,Exit Trigger,42 days
381,HDFCBANK.NS,Long Closed,2023-12-06,1638.45,2024-01-30,1454.55,30.0,49153.499,-5517.0,-11.224,Exit Trigger,55 days
382,HDFCBANK.NS,Long Closed,2024-04-03,1472.1,2024-05-30,1499.2,33.0,48579.299,894.3,1.841,Exit Trigger,57 days
383,HDFCBANK.NS,Long Closed,1996-02-16,3.68,1996-03-28,3.1,13568.0,49998.079,-7869.44,-15.739,Exit Trigger,41 days
384,HDFCBANK.NS,Long Closed,1996-04-17,3.38,1996-05-31,3.41,14814.0,49997.25,444.42,0.889,Exit Trigger,44 days
385,HDFCBANK.NS,Long Closed,1996-06-20,3.75,1996-08-07,3.7,13333.0,49998.75,-666.65,-1.333,Exit Trigger,48 days
386,HDFCBANK.NS,Long Closed,1996-09-18,3.72,1996-10-11,3.55,13422.0,49996.949,-2281.74,-4.564,Exit Trigger,23 days
387,HDFCBANK.NS,Long Closed,1996-11-06,3.8,1997-09-04,7.0,13175.0,49999.126,42160.0,84.321,Exit Trigger,302 days
388,HDFCBANK.NS,Long Closed,1997-10-15,7.12,1997-12-01,7.01,7022.0,49996.639,-772.42,-1.545,Exit Trigger,47 days
389,HDFCBANK.NS,Long Closed,1998-01-02,8.15,1998-02-06,6.7,6134.0,49992.098,-8894.3,-17.791,Exit Trigger,35 days
390,HDFCBANK.NS,Long Closed,1998-03-23,7.49,1998-05-25,7.14,6671.0,49999.144,-2334.85,-4.67,Exit Trigger,63 days
391,HDFCBANK.NS,Long Closed,1998-08-04,6.2,1998-08-18,6.09,8064.0,49996.798,-887.04,-1.774,Exit Trigger,14 days
392,HDFCBANK.NS,Long Closed,1998-09-23,6.99,1998-10-21,5.14,7147.0,49993.264,-13221.95,-26.447,Exit Trigger,28 days
393,HDFCBANK.NS,Long Closed,1999-01-04,5.51,1999-02-15,5.24,9074.0,49997.742,-2449.98,-4.9,Exit Trigger,42 days
394,HDFCBANK.NS,Long Closed,1999-03-24,6.0,1999-11-15,9.3,8333.0,49998.0,27498.9,55.0,Exit Trigger,236 days
395,HDFCBANK.NS,Long Closed,1999-12-03,14.0,2000-04-17,22.5,3571.0,49994.0,30353.5,60.714,Exit Trigger,136 days
396,HDFCBANK.NS,Long Closed,2000-05-17,26.0,2000-06-16,24.3,1923.0,49998.0,-3269.1,-6.538,Exit Trigger,30 days
397,HDFCBANK.NS,Long Closed,2000-06-27,25.5,2000-08-07,24.81,1960.0,49980.0,-1352.4,-2.706,Exit Trigger,41 days
398,HDFCBANK.NS,Long Closed,2000-10-23,24.5,2000-11-30,22.39,2040.0,49980.0,-4304.4,-8.612,Exit Trigger,38 days
399,HDFCBANK.NS,Long Closed,2001-01-17,24.9,2001-03-20,23.41,2008.0,49999.199,-2991.92,-5.984,Exit Trigger,62 days
400,HDFCBANK.NS,Long Closed,2001-05-11,23.8,2001-06-12,23.1,2100.0,49979.998,-1470.0,-2.941,Exit Trigger,32 days
401,HDFCBANK.NS,Long Closed,2001-08-03,23.49,2001-09-19,20.63,2128.0,49986.72,-6086.08,-12.175,Exit Trigger,47 days
402,HDFCBANK.NS,Long Closed,2001-11-02,22.0,2002-01-11,22.59,2272.0,49984.0,1340.48,2.682,Exit Trigger,70 days
403,HDFCBANK.NS,Long Closed,2002-01-16,24.8,2002-04-11,22.62,2016.0,49996.798,-4394.88,-8.79,Exit Trigger,85 days
404,HDFCBANK.NS,Long Closed,2002-06-21,21.85,2002-06-26,21.5,2287.0,49982.384,-800.45,-1.601,Exit Trigger,5 days
405,HDFCBANK.NS,Long Closed,2002-09-16,21.28,2002-10-18,20.27,2349.0,49986.722,-2372.49,-4.746,Exit Trigger,32 days
406,HDFCBANK.NS,Long Closed,2002-12-18,21.6,2003-03-28,22.89,2314.0,49982.401,2985.06,5.972,Exit Trigger,100 days
407,HDFCBANK.NS,Long Closed,2003-05-01,24.7,2003-10-02,28.33,2024.0,49992.802,7347.12,14.696,Exit Trigger,154 days
408,HDFCBANK.NS,Long Closed,2003-10-07,32.0,2004-02-18,37.62,1562.0,49984.0,8778.44,17.562,Exit Trigger,134 days
409,HDFCBANK.NS,Long Closed,2004-03-01,37.69,2004-04-02,38.7,1326.0,49976.938,1339.26,2.68,Exit Trigger,32 days
410,HDFCBANK.NS,Long Closed,2004-04-16,38.39,2004-05-18,28.0,1302.0,49983.779,-13527.78,-27.064,Exit Trigger,32 days
411,HDFCBANK.NS,Long Closed,2004-07-01,37.0,2004-08-23,36.1,1351.0,49987.0,-1215.9,-2.432,Exit Trigger,53 days
412,HDFCBANK.NS,Long Closed,2004-09-07,37.98,2005-04-07,56.0,1316.0,49981.679,23714.32,47.446,Exit Trigger,212 days
413,HDFCBANK.NS,Long Closed,2005-06-09,58.8,2005-09-06,64.1,850.0,49979.999,4505.0,9.014,Exit Trigger,89 days
414,HDFCBANK.NS,Long Closed,2005-09-21,73.03,2005-10-28,62.2,684.0,49952.519,-7407.72,-14.83,Exit Trigger,37 days
415,HDFCBANK.NS,Long Closed,2005-12-05,70.0,2006-06-05,76.3,714.0,49980.0,4498.2,9.0,Exit Trigger,182 days
416,HDFCBANK.NS,Long Closed,2006-07-21,71.5,2007-01-05,105.47,699.0,49978.5,23745.03,47.51,Exit Trigger,168 days
417,HDFCBANK.NS,Long Closed,2007-02-08,110.99,2007-03-01,96.0,450.0,49945.499,-6745.5,-13.506,Exit Trigger,21 days
418,HDFCBANK.NS,Long Closed,2007-04-27,98.53,2007-08-24,109.87,507.0,49952.176,5749.38,11.51,Exit Trigger,119 days
419,HDFCBANK.NS,Long Closed,2007-09-19,127.1,2008-01-25,154.4,393.0,49950.299,10728.9,21.479,Exit Trigger,128 days
420,HDFCBANK.NS,Long Closed,2008-05-05,154.0,2008-06-05,122.0,324.0,49896.0,-10368.0,-20.779,Exit Trigger,31 days
421,HDFCBANK.NS,Long Closed,2008-08-12,131.2,2008-10-14,122.5,381.0,49987.199,-3314.7,-6.631,Exit Trigger,63 days
422,HDFCBANK.NS,Long Closed,2009-01-06,104.42,2009-02-05,89.5,478.0,49910.37,-7131.76,-14.289,Exit Trigger,30 days
423,HDFCBANK.NS,Long Closed,2009-04-08,106.5,2009-07-27,145.7,469.0,49948.5,18384.8,36.808,Exit Trigger,110 days
424,HDFCBANK.NS,Long Closed,2009-09-07,146.01,2010-01-08,171.2,342.0,49933.712,8614.98,17.253,Exit Trigger,123 days
425,HDFCBANK.NS,Long Closed,2010-03-10,181.2,2010-05-27,181.5,275.0,49829.999,82.5,0.166,Exit Trigger,78 days
426,HDFCBANK.NS,Long Closed,2010-06-24,199.71,2010-11-10,240.0,250.0,49926.25,10072.5,20.175,Exit Trigger,139 days
427,HDFCBANK.NS,Long Closed,2011-03-14,217.2,2011-05-24,225.4,230.0,49955.999,1886.0,3.775,Exit Trigger,71 days
428,HDFCBANK.NS,Long Closed,2011-06-14,237.8,2011-08-17,228.02,210.0,49938.001,-2053.8,-4.113,Exit Trigger,64 days
429,HDFCBANK.NS,Long Closed,2011-10-31,241.5,2011-11-25,213.88,207.0,49990.5,-5717.34,-11.437,Exit Trigger,25 days
430,HDFCBANK.NS,Long Closed,2012-01-19,243.0,2012-04-16,264.45,205.0,49815.0,4397.25,8.827,Exit Trigger,88 days
431,HDFCBANK.NS,Long Closed,2012-04-18,266.5,2012-05-23,245.0,187.0,49835.5,-4020.5,-8.068,Exit Trigger,35 days
432,HDFCBANK.NS,Long Closed,2012-06-25,272.7,2013-01-22,329.25,183.0,49904.102,10348.65,20.737,Exit Trigger,211 days
433,HDFCBANK.NS,Long Closed,2013-04-29,344.12,2013-06-21,318.4,145.0,49898.125,-3729.4,-7.474,Exit Trigger,53 days
434,HDFCBANK.NS,Long Closed,2013-09-30,303.0,2014-01-14,334.52,165.0,49995.0,5200.8,10.403,Exit Trigger,106 days
435,HDFCBANK.NS,Long Closed,2014-01-16,342.2,2014-01-29,323.75,146.0,49961.202,-2693.7,-5.392,Exit Trigger,13 days
436,HDFCBANK.NS,Long Closed,2014-03-10,353.25,2014-08-11,400.5,141.0,49808.25,6662.25,13.376,Exit Trigger,154 days
437,HDFCBANK.NS,Long Closed,2014-09-05,426.0,2015-03-31,519.95,117.0,49842.0,10992.15,22.054,Exit Trigger,207 days
438,HDFCBANK.NS,Long Closed,2015-06-09,502.5,2015-08-27,512.5,99.0,49747.5,990.0,1.99,Exit Trigger,79 days
439,HDFCBANK.NS,Long Closed,2015-10-14,534.4,2015-12-02,545.0,93.0,49699.202,985.8,1.984,Exit Trigger,49 days
440,HDFCBANK.NS,Long Closed,2016-01-13,526.0,2016-01-19,513.6,95.0,49970.0,-1178.0,-2.357,Exit Trigger,6 days
441,HDFCBANK.NS,Long Closed,2016-03-30,529.0,2016-10-27,619.5,94.0,49726.0,8507.0,17.108,Exit Trigger,211 days
442,HDFCBANK.NS,Long Closed,2017-01-19,622.45,2017-11-20,914.5,80.0,49796.001,23364.0,46.919,Exit Trigger,305 days
443,HDFCBANK.NS,Long Closed,2017-11-27,924.5,2018-03-01,939.65,54.0,49923.0,818.1,1.639,Exit Trigger,94 days
444,HDFCBANK.NS,Long Closed,2018-04-16,960.0,2018-08-28,1044.0,52.0,49920.0,4368.0,8.75,Exit Trigger,134 days
445,HDFCBANK.NS,Long Closed,2018-11-30,1065.0,2019-02-05,1054.0,46.0,48990.0,-506.0,-1.033,Exit Trigger,67 days
446,HDFCBANK.NS,Long Closed,2019-03-13,1087.5,2019-07-25,1142.5,45.0,48937.5,2475.0,5.057,Exit Trigger,134 days
447,HDFCBANK.NS,Long Closed,2019-09-25,1249.9,2020-01-27,1235.0,40.0,49996.001,-596.0,-1.192,Exit Trigger,124 days
448,HDFCBANK.NS,Long Closed,2020-05-29,944.0,2020-08-20,1054.95,52.0,49088.0,5769.4,11.753,Exit Trigger,83 days
449,HDFCBANK.NS,Long Closed,2020-09-03,1137.25,2020-10-05,1112.0,43.0,48901.75,-1085.75,-2.22,Exit Trigger,32 days
450,HDFCBANK.NS,Long Closed,2020-10-08,1180.0,2021-03-30,1506.65,42.0,49560.0,13719.3,27.682,Exit Trigger,173 days
451,HDFCBANK.NS,Long Closed,2021-06-02,1510.0,2021-07-28,1435.05,33.0,49830.0,-2473.35,-4.964,Exit Trigger,56 days
452,HDFCBANK.NS,Long Closed,2021-08-26,1550.0,2021-11-22,1546.0,32.0,49600.0,-128.0,-0.258,Exit Trigger,88 days
453,HDFCBANK.NS,Long Closed,2022-01-21,1500.0,2022-02-15,1476.0,33.0,49500.0,-792.0,-1.6,Exit Trigger,25 days
454,HDFCBANK.NS,Long Closed,2022-02-24,1449.9,2022-02-25,1439.95,34.0,49296.601,-338.3,-0.686,Exit Trigger,1 days
455,HDFCBANK.NS,Long Closed,2022-04-07,1541.3,2022-05-05,1375.0,32.0,49321.602,-5321.6,-10.79,Exit Trigger,28 days
